EID,Abstract,Year,Title
2-s2.0-85134746455,https://www.scopus.com/record/display.url?eid=2-s2.0-85134746455&origin=resultslist,2022,"Hydration, reinforcing mechanism, and macro performance of multi-layer graphene-modified cement composites"
2-s2.0-85072751707,https://www.scopus.com/record/display.url?eid=2-s2.0-85072751707&origin=resultslist,2020,Deep Learning-Based Picture-Wise Just Noticeable Distortion Prediction Model for Image Compression
2-s2.0-85086573668,https://www.scopus.com/record/display.url?eid=2-s2.0-85086573668&origin=resultslist,2020,Canine parvovirus vaccination and immunisation failures: Are we far from disease eradication?
2-s2.0-85105196224,https://www.scopus.com/record/display.url?eid=2-s2.0-85105196224&origin=resultslist,2021,A Self-Healing Crease-Free Supramolecular All-Polymer Supercapacitor
2-s2.0-85119017334,https://www.scopus.com/record/display.url?eid=2-s2.0-85119017334&origin=resultslist,2021,Intrinsic voltage plateau of a Nb<sub>2</sub>CTx MXene cathode in an aqueous electrolyte induced by high-voltage scanning
2-s2.0-85075256695,https://www.scopus.com/record/display.url?eid=2-s2.0-85075256695&origin=resultslist,2020,Neural Network-Based Information Transfer for Dynamic Optimization
2-s2.0-85106068979,https://www.scopus.com/record/display.url?eid=2-s2.0-85106068979&origin=resultslist,2021,HiSCF: Leveraging higher-order structures for clustering analysis in biological networks
2-s2.0-85104704954,https://www.scopus.com/record/display.url?eid=2-s2.0-85104704954&origin=resultslist,2021,Multifidelity genetic transfer: An efficient framework for production optimization
2-s2.0-85083026115,https://www.scopus.com/record/display.url?eid=2-s2.0-85083026115&origin=resultslist,2020,3D printing of titanium-coated gradient composite lattices for lightweight mandibular prosthesis
2-s2.0-85134817405,https://www.scopus.com/record/display.url?eid=2-s2.0-85134817405&origin=resultslist,2022,HiVT: Hierarchical Vector Transformer for Multi-Agent Motion Prediction
2-s2.0-85102913355,https://www.scopus.com/record/display.url?eid=2-s2.0-85102913355&origin=resultslist,2021,Highly anisotropic and flexible piezoceramic kirigami for preventing joint disorders
2-s2.0-85092483371,https://www.scopus.com/record/display.url?eid=2-s2.0-85092483371&origin=resultslist,2020,Machine learning-based glass formation prediction in multicomponent alloys
2-s2.0-85080101220,https://www.scopus.com/record/display.url?eid=2-s2.0-85080101220&origin=resultslist,2020,A state-of-the-art review on the carbonation process in cementitious materials: Fundamentals and characterization techniques
2-s2.0-85094811773,https://www.scopus.com/record/display.url?eid=2-s2.0-85094811773&origin=resultslist,2020,Don't hit me! Glass detection in real-world scenes
2-s2.0-85119334739,https://www.scopus.com/record/display.url?eid=2-s2.0-85119334739&origin=resultslist,2022,Bioinspired Quasi-3D Multiplexed Anti-Counterfeit Imaging via Self-Assembled and Nanoimprinted Photonic Architectures
2-s2.0-85106178837,https://www.scopus.com/record/display.url?eid=2-s2.0-85106178837&origin=resultslist,2020,Domain generalization for medical imaging classification with linear-dependency regularization
2-s2.0-85131038792,https://www.scopus.com/record/display.url?eid=2-s2.0-85131038792&origin=resultslist,2022,High-Voltage Organic Cathodes for Zinc-Ion Batteries through Electron Cloud and Solvation Structure Regulation
2-s2.0-85106468955,https://www.scopus.com/record/display.url?eid=2-s2.0-85106468955&origin=resultslist,2021,RNA G-quadruplexes (rG4s): Genomics and biological functions
2-s2.0-85077091305,https://www.scopus.com/record/display.url?eid=2-s2.0-85077091305&origin=resultslist,2020,"FeMnNiCoCr-based high entropy alloy coatings: Effect of nitrogen additions on microstructural development, mechanical properties and tribological performance"
2-s2.0-85109201522,https://www.scopus.com/record/display.url?eid=2-s2.0-85109201522&origin=resultslist,2021,A Fast Dynamic Evolutionary Multiobjective Algorithm via Manifold Transfer Learning
2-s2.0-85077501507,https://www.scopus.com/record/display.url?eid=2-s2.0-85077501507&origin=resultslist,2020,A synergistic self-assembled 3D PEDOT:PSS/graphene composite sponge for stretchable microsupercapacitors
2-s2.0-85094630443,https://www.scopus.com/record/display.url?eid=2-s2.0-85094630443&origin=resultslist,2020,LG-GAN: Label Guided Adversarial Network for Flexible Targeted Attack of Point Cloud Based Deep Networks
2-s2.0-85084448772,https://www.scopus.com/record/display.url?eid=2-s2.0-85084448772&origin=resultslist,2020,Exploring the mechanism of social media addiction: an empirical study from WeChat users
2-s2.0-85106760799,https://www.scopus.com/record/display.url?eid=2-s2.0-85106760799&origin=resultslist,2020,Model watermarking for image processing networks
2-s2.0-85098799754,https://www.scopus.com/record/display.url?eid=2-s2.0-85098799754&origin=resultslist,2021,A Multipopulation Evolutionary Algorithm for Solving Large-Scale Multimodal Multiobjective Optimization Problems
2-s2.0-85077757237,https://www.scopus.com/record/display.url?eid=2-s2.0-85077757237&origin=resultslist,2020,Voltage-controlled quantum valley Hall effect in dielectric membrane-type acoustic metamaterials
2-s2.0-85079864351,https://www.scopus.com/record/display.url?eid=2-s2.0-85079864351&origin=resultslist,2020,Understanding the effect of functionalization in CNT-epoxy nanocomposite from molecular level
2-s2.0-85121703748,https://www.scopus.com/record/display.url?eid=2-s2.0-85121703748&origin=resultslist,2022,Flexible electronics based on 2D transition metal dichalcogenides
2-s2.0-85086414783,https://www.scopus.com/record/display.url?eid=2-s2.0-85086414783&origin=resultslist,2020,Wireless power transfer for implanted medical application: A review
2-s2.0-85081979331,https://www.scopus.com/record/display.url?eid=2-s2.0-85081979331&origin=resultslist,2020,Epidermal electronics for respiration monitoring via thermo-sensitive measuring
2-s2.0-85097010031,https://www.scopus.com/record/display.url?eid=2-s2.0-85097010031&origin=resultslist,2020,Polyetheretherketone and its composites for bone replacement and regeneration
2-s2.0-85097164716,https://www.scopus.com/record/display.url?eid=2-s2.0-85097164716&origin=resultslist,2022,Blockchain Security: A Survey of Techniques and Research Directions
2-s2.0-85090764700,https://www.scopus.com/record/display.url?eid=2-s2.0-85090764700&origin=resultslist,2020,RGBD Salient Object Detection via Disentangled Cross-Modal Fusion
2-s2.0-85118509487,https://www.scopus.com/record/display.url?eid=2-s2.0-85118509487&origin=resultslist,2022,Infection Micromilieu-Activated Nanocatalytic Membrane for Orchestrating Rapid Sterilization and Stalled Chronic Wound Regeneration
2-s2.0-85079460608,https://www.scopus.com/record/display.url?eid=2-s2.0-85079460608&origin=resultslist,2020,Thermodynamic Routes to Ultralow Thermal Conductivity and High Thermoelectric Performance
2-s2.0-85095711269,https://www.scopus.com/record/display.url?eid=2-s2.0-85095711269&origin=resultslist,2020,Emerging Zoonotic Diseases: Should We Rethink the Animal–Human Interface?
2-s2.0-85123358444,https://www.scopus.com/record/display.url?eid=2-s2.0-85123358444&origin=resultslist,2022,Collective Plasmon Coupling in Gold Nanoparticle Clusters for Highly Efficient Photothermal Therapy
2-s2.0-85103145222,https://www.scopus.com/record/display.url?eid=2-s2.0-85103145222&origin=resultslist,2020,Integrating Semantic Segmentation and Retinex Model for Low-Light Image Enhancement
2-s2.0-85100404346,https://www.scopus.com/record/display.url?eid=2-s2.0-85100404346&origin=resultslist,2021,Cooperative Output Regulation of Linear Multiagent Systems: An Event-Triggered Adaptive Distributed Observer Approach
2-s2.0-85086748446,https://www.scopus.com/record/display.url?eid=2-s2.0-85086748446&origin=resultslist,2020,Distributed Dynamic Event-Triggered Control for Cooperative Output Regulation of Linear Multiagent Systems
2-s2.0-85084651532,https://www.scopus.com/record/display.url?eid=2-s2.0-85084651532&origin=resultslist,2020,"Battery-Less Soft Millirobot That Can Move, Sense, and Communicate Remotely by Coupling the Magnetic and Piezoelectric Effects"
2-s2.0-85083004515,https://www.scopus.com/record/display.url?eid=2-s2.0-85083004515&origin=resultslist,2020,Urban–rural construction land transition and its coupling relationship with population flow in China's urban agglomeration region
2-s2.0-85075195599,https://www.scopus.com/record/display.url?eid=2-s2.0-85075195599&origin=resultslist,2020,Analysis of double cross-slip of pyramidal I 〈c+a〉 screw dislocations and implications for ductility in Mg alloys
2-s2.0-85118783803,https://www.scopus.com/record/display.url?eid=2-s2.0-85118783803&origin=resultslist,2022,Ultrafast-Response/Recovery Flexible Piezoresistive Sensors with DNA-Like Double Helix Yarns for Epidermal Pulse Monitoring
2-s2.0-85075459072,https://www.scopus.com/record/display.url?eid=2-s2.0-85075459072&origin=resultslist,2020,Interface evolution of Si/Mullite/Yb<sub>2</sub>SiO<sub>5</sub> PS-PVD environmental barrier coatings under high temperature
2-s2.0-85086634031,https://www.scopus.com/record/display.url?eid=2-s2.0-85086634031&origin=resultslist,2020,Energy harvesting for jet engine monitoring
2-s2.0-85097271540,https://www.scopus.com/record/display.url?eid=2-s2.0-85097271540&origin=resultslist,2020,PUGeo-Net: A Geometry-Centric Network for 3D Point Cloud Upsampling
2-s2.0-85120062121,https://www.scopus.com/record/display.url?eid=2-s2.0-85120062121&origin=resultslist,2022,Small-Dipole-Molecule-Containing Electrolytes for High-Voltage Aqueous Rechargeable Batteries
2-s2.0-85144615684,https://www.scopus.com/record/display.url?eid=2-s2.0-85144615684&origin=resultslist,2023,V-doped TiO<sub>2</sub> nanobelt array for high-efficiency electrocatalytic nitrite reduction to ammonia
2-s2.0-85117716863,https://www.scopus.com/record/display.url?eid=2-s2.0-85117716863&origin=resultslist,2022,Synthesis of Pd<sub>3</sub>Sn and PdCuSn Nanorods with L1<sub>2</sub> Phase for Highly Efficient Electrocatalytic Ethanol Oxidation
2-s2.0-85081289405,https://www.scopus.com/record/display.url?eid=2-s2.0-85081289405&origin=resultslist,2020,Recent advances in the synthesis and application of Yb-based fluoride upconversion nanoparticles
2-s2.0-85086748917,https://www.scopus.com/record/display.url?eid=2-s2.0-85086748917&origin=resultslist,2020,A Distributed Swarm Optimizer with Adaptive Communication for Large-Scale Optimization
2-s2.0-85073060778,https://www.scopus.com/record/display.url?eid=2-s2.0-85073060778&origin=resultslist,2020,An unpunctual preventive maintenance policy under two-dimensional warranty
2-s2.0-85103883245,https://www.scopus.com/record/display.url?eid=2-s2.0-85103883245&origin=resultslist,2022,From Photonic Crystals to Seismic Metamaterials: A Review via Phononic Crystals and Acoustic Metamaterials
2-s2.0-85116360799,https://www.scopus.com/record/display.url?eid=2-s2.0-85116360799&origin=resultslist,2021,Biomimetic cartilage-lubricating polymers regenerate cartilage in rats with early osteoarthritis
2-s2.0-85136849247,https://www.scopus.com/record/display.url?eid=2-s2.0-85136849247&origin=resultslist,2022,Finger-inspired rigid-soft hybrid tactile sensor with superior sensitivity at high frequency
2-s2.0-85079850217,https://www.scopus.com/record/display.url?eid=2-s2.0-85079850217&origin=resultslist,2020,Analyzing driving factors of land values in urban scale based on big data and non-linear machine learning techniques
2-s2.0-85091712466,https://www.scopus.com/record/display.url?eid=2-s2.0-85091712466&origin=resultslist,2021,COSTE: Complexity-based OverSampling TEchnique to alleviate the class imbalance problem in software defect prediction
2-s2.0-85072605755,https://www.scopus.com/record/display.url?eid=2-s2.0-85072605755&origin=resultslist,2020,Synthesis of tetragonal prismatic γ-In<sub>2</sub>Se<sub>3</sub> nanostructures with predominantly {110} facets and photocatalytic degradation of tetracycline
2-s2.0-85056732767,https://www.scopus.com/record/display.url?eid=2-s2.0-85056732767&origin=resultslist,2021,Decomposition-Based Multiobjective Optimization for Constrained Evolutionary Optimization
2-s2.0-85134694708,https://www.scopus.com/record/display.url?eid=2-s2.0-85134694708&origin=resultslist,2022,Artificial Intelligence in Meta-optics
2-s2.0-85075446484,https://www.scopus.com/record/display.url?eid=2-s2.0-85075446484&origin=resultslist,2020,Multifactorial optimization via explicit multipopulation evolutionary framework
2-s2.0-85080995551,https://www.scopus.com/record/display.url?eid=2-s2.0-85080995551&origin=resultslist,2020,Bean Pod-Inspired Ultrasensitive and Self-Healing Pressure Sensor Based on Laser-Induced Graphene and Polystyrene Microsphere Sandwiched Structure
2-s2.0-85113351386,https://www.scopus.com/record/display.url?eid=2-s2.0-85113351386&origin=resultslist,2021,ICTV virus taxonomy profile: Arteriviridae 2021
2-s2.0-85108430916,https://www.scopus.com/record/display.url?eid=2-s2.0-85108430916&origin=resultslist,2021,An auxetic nonlinear piezoelectric energy harvester for enhancing efficiency and bandwidth
2-s2.0-85136069641,https://www.scopus.com/record/display.url?eid=2-s2.0-85136069641&origin=resultslist,2022,EHPE: Skeleton Cues-Based Gaussian Coordinate Encoding for Efficient Human Pose Estimation
2-s2.0-85106499382,https://www.scopus.com/record/display.url?eid=2-s2.0-85106499382&origin=resultslist,2021,Observer-Based PID Security Control for Discrete Time-Delay Systems under Cyber-Attacks
2-s2.0-85075330769,https://www.scopus.com/record/display.url?eid=2-s2.0-85075330769&origin=resultslist,2020,Finite-Time Adaptive Fuzzy Control for Nonstrict-Feedback Nonlinear Systems Via an Event-Triggered Strategy
2-s2.0-85075385834,https://www.scopus.com/record/display.url?eid=2-s2.0-85075385834&origin=resultslist,2020,Commencing mild Ag–Zn batteries with long-term stability and ultra-flat voltage platform
2-s2.0-85079287483,https://www.scopus.com/record/display.url?eid=2-s2.0-85079287483&origin=resultslist,2020,Wideband Circularly Polarized Substrate-Integrated Embedded Dielectric Resonator Antenna for Millimeter-Wave Applications
2-s2.0-85074432365,https://www.scopus.com/record/display.url?eid=2-s2.0-85074432365&origin=resultslist,2020,Mechanical responses of 3D cross-chiral auxetic materials under uniaxial compression
2-s2.0-85140237986,https://www.scopus.com/record/display.url?eid=2-s2.0-85140237986&origin=resultslist,2022,A Highly Twisted Carbazole-Fused DABNA Derivative as an Orange-Red TADF Emitter for OLEDs with Nearly 40 % EQE
2-s2.0-85083266006,https://www.scopus.com/record/display.url?eid=2-s2.0-85083266006&origin=resultslist,2020,Hybrid Classifier Ensemble for Imbalanced Data
2-s2.0-85084950293,https://www.scopus.com/record/display.url?eid=2-s2.0-85084950293&origin=resultslist,2020,Modeling microfracture evolution in heterogeneous composites: A coupled cohesive phase-field model
2-s2.0-85056323438,https://www.scopus.com/record/display.url?eid=2-s2.0-85056323438&origin=resultslist,2020,Event-Based Tracking Control of Mobile Robot with Denial-of-Service Attacks
2-s2.0-85080085400,https://www.scopus.com/record/display.url?eid=2-s2.0-85080085400&origin=resultslist,2020,In vivo imaging of phosphocreatine with artificial neural networks
2-s2.0-85137753718,https://www.scopus.com/record/display.url?eid=2-s2.0-85137753718&origin=resultslist,2022,SIGMA: Semantic-complete Graph Matching for Domain Adaptive Object Detection
2-s2.0-85055191414,https://www.scopus.com/record/display.url?eid=2-s2.0-85055191414&origin=resultslist,2021,Enabling Reliable Keyword Search in Encrypted Decentralized Storage with Fairness
2-s2.0-85072022614,https://www.scopus.com/record/display.url?eid=2-s2.0-85072022614&origin=resultslist,2020,Transition from web to mobile payment services: The triple effects of status quo inertia
2-s2.0-85104950729,https://www.scopus.com/record/display.url?eid=2-s2.0-85104950729&origin=resultslist,2021,Impact of the Indian ocean dipole on evolution of the subsequent ENSO: Relative roles of dynamic and thermodynamic processes
2-s2.0-85172915518,https://www.scopus.com/record/display.url?eid=2-s2.0-85172915518&origin=resultslist,2021,Linear and Nonlinear Polarization Syntheses and Their Programmable Controls based on Anisotropic Time-Domain Digital Coding Metasurface
2-s2.0-85099153349,https://www.scopus.com/record/display.url?eid=2-s2.0-85099153349&origin=resultslist,2020,"Reconstruction of Transmission Pairs for Novel Coronavirus Disease 2019 (COVID-19) in Mainland China: Estimation of Superspreading Events, Serial Interval, and Hazard of Infection"
2-s2.0-85114140266,https://www.scopus.com/record/display.url?eid=2-s2.0-85114140266&origin=resultslist,2021,Improved mechanistic model of the atmospheric redox chemistry of mercury
2-s2.0-85168440180,https://www.scopus.com/record/display.url?eid=2-s2.0-85168440180&origin=resultslist,2021,Recent advances on electrochemical methods in fabricating two-dimensional organic-ligand-containing frameworks
2-s2.0-85074852704,https://www.scopus.com/record/display.url?eid=2-s2.0-85074852704&origin=resultslist,2020,Supercapillary Architecture-Activated Two-Phase Boundary Layer Structures for Highly Stable and Efficient Flow Boiling Heat Transfer
2-s2.0-85076542006,https://www.scopus.com/record/display.url?eid=2-s2.0-85076542006&origin=resultslist,2020,Dimensional-dependent antibacterial behavior on bioactive micro/nano polyetheretherketone (PEEK) arrays
2-s2.0-85091339565,https://www.scopus.com/record/display.url?eid=2-s2.0-85091339565&origin=resultslist,2020,Lightweight architected lattice phononic crystals with broadband and multiband vibration mitigation characteristics
2-s2.0-85102848619,https://www.scopus.com/record/display.url?eid=2-s2.0-85102848619&origin=resultslist,2021,Gradient and lamellar heterostructures for superior mechanical properties
2-s2.0-85119335496,https://www.scopus.com/record/display.url?eid=2-s2.0-85119335496&origin=resultslist,2021,Cross-modality Discrepant Interaction Network for RGB-D Salient Object Detection
2-s2.0-85106715273,https://www.scopus.com/record/display.url?eid=2-s2.0-85106715273&origin=resultslist,2021,Miniaturized electromechanical devices for the characterization of the biomechanics of deep tissue
2-s2.0-85085038855,https://www.scopus.com/record/display.url?eid=2-s2.0-85085038855&origin=resultslist,2020,The Transformative Potential of Disruptions: A Viewpoint
2-s2.0-85088106537,https://www.scopus.com/record/display.url?eid=2-s2.0-85088106537&origin=resultslist,2020,Surface plasmon resonance sensor based on coupling effects of dual photonic crystal fibers for low refractive indexes detection
2-s2.0-85083770767,https://www.scopus.com/record/display.url?eid=2-s2.0-85083770767&origin=resultslist,2020,"Ultrathin hybrid nanobelts of single-crystalline VO<sub>2</sub> and Poly(3,4-ethylenedioxythiophene) as cathode materials for aqueous zinc ion batteries with large capacity and high-rate capability"
2-s2.0-85091190960,https://www.scopus.com/record/display.url?eid=2-s2.0-85091190960&origin=resultslist,2020,Optoelectronic Ferroelectric Domain-Wall Memories Made from a Single Van Der Waals Ferroelectric
2-s2.0-85081718485,https://www.scopus.com/record/display.url?eid=2-s2.0-85081718485&origin=resultslist,2020,Wideband High-Efficiency Circularly Polarized SIW-Fed S-Dipole Array for Millimeter-Wave Applications
2-s2.0-85124524662,https://www.scopus.com/record/display.url?eid=2-s2.0-85124524662&origin=resultslist,2022,A Solution-Processed Inorganic Emitter with High Spectral Selectivity for Efficient Subambient Radiative Cooling in Hot Humid Climates
2-s2.0-85090180550,https://www.scopus.com/record/display.url?eid=2-s2.0-85090180550&origin=resultslist,2020,RNA G-quadruplex structures exist and function in vivo in plants
2-s2.0-85099778396,https://www.scopus.com/record/display.url?eid=2-s2.0-85099778396&origin=resultslist,2021,Intrusion detection methods based on integrated deep learning model
2-s2.0-85096182610,https://www.scopus.com/record/display.url?eid=2-s2.0-85096182610&origin=resultslist,2021,The image of the City on social media: A comparative study using “Big Data” and “Small Data” methods in the Tri-City Region in Poland
2-s2.0-85089908481,https://www.scopus.com/record/display.url?eid=2-s2.0-85089908481&origin=resultslist,2020,Global and local associations between urban greenery and travel propensity of older adults in Hong Kong
2-s2.0-85079637649,https://www.scopus.com/record/display.url?eid=2-s2.0-85079637649&origin=resultslist,2020,Utilizing the Correlation between Constraints and Objective Function for Constrained Evolutionary Optimization
2-s2.0-85132844680,https://www.scopus.com/record/display.url?eid=2-s2.0-85132844680&origin=resultslist,2022,Declining tropical cyclone frequency under global warming
2-s2.0-85137168615,https://www.scopus.com/record/display.url?eid=2-s2.0-85137168615&origin=resultslist,2022,Optical manipulation with metamaterial structures
2-s2.0-85091798629,https://www.scopus.com/record/display.url?eid=2-s2.0-85091798629&origin=resultslist,2020,A parallel down-up fusion network for salient object detection in optical remote sensing images
2-s2.0-85135235120,https://www.scopus.com/record/display.url?eid=2-s2.0-85135235120&origin=resultslist,2023,A Review of Generalized Zero-Shot Learning Methods
2-s2.0-85079268234,https://www.scopus.com/record/display.url?eid=2-s2.0-85079268234&origin=resultslist,2020,Compact Absorptive Filtering Patch Antenna
2-s2.0-85121286985,https://www.scopus.com/record/display.url?eid=2-s2.0-85121286985&origin=resultslist,2022,Topological surface states and flat bands in the kagome superconductor CsV<sub>3</sub>Sb<sub>5</sub>
2-s2.0-85117384223,https://www.scopus.com/record/display.url?eid=2-s2.0-85117384223&origin=resultslist,2021,Dynamic Control of Sacrificial Bond Transformation in the Fe−N−C Single-Atom Catalyst for Molecular Oxygen Reduction
2-s2.0-85086262180,https://www.scopus.com/record/display.url?eid=2-s2.0-85086262180&origin=resultslist,2020,Highly Efficient Near-Infrared Electroluminescence up to 800 nm Using Platinum(II) Phosphors
2-s2.0-85097849943,https://www.scopus.com/record/display.url?eid=2-s2.0-85097849943&origin=resultslist,2021,Stretchable Energy Storage Devices: From Materials and Structural Design to Device Assembly
2-s2.0-85083197250,https://www.scopus.com/record/display.url?eid=2-s2.0-85083197250&origin=resultslist,2020,Differentiating Surface Ce Species among CeO<sub>2</sub> Facets by Solid-State NMR for Catalytic Correlation
2-s2.0-85083276627,https://www.scopus.com/record/display.url?eid=2-s2.0-85083276627&origin=resultslist,2020,Efficient In-Loop Filtering Based on Enhanced Deep Convolutional Neural Networks for HEVC
2-s2.0-85123681403,https://www.scopus.com/record/display.url?eid=2-s2.0-85123681403&origin=resultslist,2022,A Self-Reproduction Hyperchaotic Map With Compound Lattice Dynamics
2-s2.0-85070794631,https://www.scopus.com/record/display.url?eid=2-s2.0-85070794631&origin=resultslist,2020,Public service innovation: a typology
2-s2.0-85089663684,https://www.scopus.com/record/display.url?eid=2-s2.0-85089663684&origin=resultslist,2020,Single-Inductor Multi-Input Multi-Output DC-DC Converter with High Flexibility and Simple Control
2-s2.0-85087761189,https://www.scopus.com/record/display.url?eid=2-s2.0-85087761189&origin=resultslist,2020,Extremely high dislocation density and deformation pathway of CrMnFeCoNi high entropy alloy at ultralow temperature
2-s2.0-85079870028,https://www.scopus.com/record/display.url?eid=2-s2.0-85079870028&origin=resultslist,2020,Plasmonic-Assisted Graphene Oxide Films with Enhanced Photothermal Actuation for Soft Robots
2-s2.0-85076554138,https://www.scopus.com/record/display.url?eid=2-s2.0-85076554138&origin=resultslist,2020,Development and evaluation of Al<sub>2</sub>O<sub>3</sub>–ZrO<sub>2</sub> composite processed by digital light 3D printing
2-s2.0-85124207996,https://www.scopus.com/record/display.url?eid=2-s2.0-85124207996&origin=resultslist,2022,Metal organic frameworks for antibacterial applications
2-s2.0-85098992498,https://www.scopus.com/record/display.url?eid=2-s2.0-85098992498&origin=resultslist,2021,A Multi-Objective Ant Colony System Algorithm for Airline Crew Rostering Problem with Fairness and Satisfaction
2-s2.0-85099921159,https://www.scopus.com/record/display.url?eid=2-s2.0-85099921159&origin=resultslist,2021,Multidentate Ligand Polyethylenimine Enables Bright Color-Saturated Blue Light-Emitting Diodes Based on CsPbBr<sub>3</sub>Nanoplatelets
2-s2.0-85101541208,https://www.scopus.com/record/display.url?eid=2-s2.0-85101541208&origin=resultslist,2021,Effects of nano silica on the properties of cement-based materials: A comprehensive review
2-s2.0-85115711587,https://www.scopus.com/record/display.url?eid=2-s2.0-85115711587&origin=resultslist,2021,Augmented Covariance Matrix Reconstruction for DOA Estimation Using Difference Coarray
2-s2.0-85102252548,https://www.scopus.com/record/display.url?eid=2-s2.0-85102252548&origin=resultslist,2021,"Synergistic alloying effects on nanoscale precipitation and mechanical properties of ultrahigh-strength steels strengthened by Ni<sub>3</sub>Ti, Mo-enriched, and Cr-rich co-precipitates"
2-s2.0-85075124662,https://www.scopus.com/record/display.url?eid=2-s2.0-85075124662&origin=resultslist,2020,Adaptive Monte Carlo simulation method for system reliability analysis of slope stability based on limit equilibrium methods
2-s2.0-85108792145,https://www.scopus.com/record/display.url?eid=2-s2.0-85108792145&origin=resultslist,2022,Two-dimensional alloyed transition metal dichalcogenide nanosheets: Synthesis and applications
2-s2.0-85078708478,https://www.scopus.com/record/display.url?eid=2-s2.0-85078708478&origin=resultslist,2020,The impacts of nanotechnology on the improvement of liquid insulation of transformers: Emerging trends and challenges
2-s2.0-85088102905,https://www.scopus.com/record/display.url?eid=2-s2.0-85088102905&origin=resultslist,2020,Microporous boron based intumescent macrocycle flame retardant for poly(lactic acid) with excellent UV protection
2-s2.0-85074516313,https://www.scopus.com/record/display.url?eid=2-s2.0-85074516313&origin=resultslist,2020,Video summarization via block sparse dictionary selection
2-s2.0-85100504741,https://www.scopus.com/record/display.url?eid=2-s2.0-85100504741&origin=resultslist,2021,A double-crosslinked self-healing antibacterial hydrogel with enhanced mechanical performance for wound treatment
2-s2.0-85101492704,https://www.scopus.com/record/display.url?eid=2-s2.0-85101492704&origin=resultslist,2021,A Self-Training Approach for Point-Supervised Object Detection and Counting in Crowds
2-s2.0-85137216483,https://www.scopus.com/record/display.url?eid=2-s2.0-85137216483&origin=resultslist,2023,Electrostatic gating and intercalation in 2D materials
2-s2.0-85076552160,https://www.scopus.com/record/display.url?eid=2-s2.0-85076552160&origin=resultslist,2020,Nanoscale Pd catalysts decorated WO<sub>3</sub>–SnO<sub>2</sub> heterojunction nanotubes for highly sensitive and selective acetone sensing
2-s2.0-85090225900,https://www.scopus.com/record/display.url?eid=2-s2.0-85090225900&origin=resultslist,2021,PAA@ZIF-8 incorporated nanofibrous membrane for high-efficiency PM<sub>2.5</sub> capture
2-s2.0-85117410027,https://www.scopus.com/record/display.url?eid=2-s2.0-85117410027&origin=resultslist,2021,Individual-Based Transfer Learning for Dynamic Multiobjective Optimization
2-s2.0-85079075539,https://www.scopus.com/record/display.url?eid=2-s2.0-85079075539&origin=resultslist,2020,Edge-Rich Black Phosphorus for Photocatalytic Nitrogen Fixation
2-s2.0-85102649860,https://www.scopus.com/record/display.url?eid=2-s2.0-85102649860&origin=resultslist,2021,Direct interspecies electron transfer mechanism in enhanced methanogenesis: A mini-review
2-s2.0-85124699832,https://www.scopus.com/record/display.url?eid=2-s2.0-85124699832&origin=resultslist,2022,Revisiting the adhesion mechanism of mussel-inspired chemistry
2-s2.0-85082698107,https://www.scopus.com/record/display.url?eid=2-s2.0-85082698107&origin=resultslist,2020,Deep Spiking Neural Networks for Large Vocabulary Automatic Speech Recognition
2-s2.0-85128454861,https://www.scopus.com/record/display.url?eid=2-s2.0-85128454861&origin=resultslist,2022,Enhanced strength-ductility synergy via novel bifunctional nano-precipitates in a high-entropy alloy
2-s2.0-85048497526,https://www.scopus.com/record/display.url?eid=2-s2.0-85048497526&origin=resultslist,2020,The Effects of Family-Based Mindfulness Intervention on ADHD Symptomology in Young Children and Their Parents: A Randomized Control Trial
2-s2.0-85116866011,https://www.scopus.com/record/display.url?eid=2-s2.0-85116866011&origin=resultslist,2021,Spatially varying effects of street greenery on walking time of older adults
2-s2.0-85082493855,https://www.scopus.com/record/display.url?eid=2-s2.0-85082493855&origin=resultslist,2020,Self-assembled anodization of NiTi alloys for biomedical applications
2-s2.0-85104151363,https://www.scopus.com/record/display.url?eid=2-s2.0-85104151363&origin=resultslist,2021,Design of ultrastrong but ductile medium-entropy alloy with controlled precipitations and heterogeneous grain structures
2-s2.0-85119367667,https://www.scopus.com/record/display.url?eid=2-s2.0-85119367667&origin=resultslist,2021,Token Shift Transformer for Video Classification
2-s2.0-85089078434,https://www.scopus.com/record/display.url?eid=2-s2.0-85089078434&origin=resultslist,2020,Flexible Waterproof Piezoresistive Pressure Sensors with Wide Linear Working Range Based on Conductive Fabrics
2-s2.0-85110816813,https://www.scopus.com/record/display.url?eid=2-s2.0-85110816813&origin=resultslist,2021,Data-Driven Adaptive Disturbance Observers for Model-Free Trajectory Tracking Control of Maritime Autonomous Surface Ships
2-s2.0-85059703195,https://www.scopus.com/record/display.url?eid=2-s2.0-85059703195&origin=resultslist,2020,Media Coverage and the Cost of Debt
2-s2.0-85110591287,https://www.scopus.com/record/display.url?eid=2-s2.0-85110591287&origin=resultslist,2021,Light-induced symmetry breaking for enhancing second-harmonic generation from an ultrathin plasmonic nanocavity
2-s2.0-85073537536,https://www.scopus.com/record/display.url?eid=2-s2.0-85073537536&origin=resultslist,2020,3D Point Cloud Attribute Compression Using Geometry-Guided Sparse Representation
2-s2.0-85085605428,https://www.scopus.com/record/display.url?eid=2-s2.0-85085605428&origin=resultslist,2020,Confinedly growing and tailoring of Co<sub>3</sub>O<sub>4</sub> clusters-WS<sub>2</sub> nanosheets for highly efficient microwave absorption
